"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.voiceoverguy.co.uk/saturday-night-takeaway-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/saturday-night-takeaway-voice","",""
"https://www.voiceoverguy.co.uk/salter-blender-pro","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/salter-blender-pro","",""
"https://www.voiceoverguy.co.uk/assets/img/blog/4-music-id-mobile-sponsor-bumpers-voice.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/4-music-id-mobile-sponsor-bumpers-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/4-music-id-mobile-sponsor-bumpers-voice","",""
"https://www.voiceoverguy.co.uk/assets/img/blog/tv-choice-awards-voice-of-god-voiceover.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/cake-guy-lego-minifigure-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/cake-guy-lego-minifigure-voice","",""
"https://www.voiceoverguy.co.uk/_next/static/chunks/app/%5Bslug%5D/page-0d75f82a1c4e114d.js","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/gb-news-competition-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/gb-news-competition-voice","",""
"https://www.voiceoverguy.co.uk/assets/img/blog/gb-news-competition-voice.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.voiceoverguy.co.uk/p-and-o-ferries-christmas-santa-voice","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/p-and-o-ferries-christmas-santa-voice","",""
"https://www.voiceoverguy.co.uk/minecraft-handbook-voiceover","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://www.voiceoverguy.co.uk/minecraft-handbook-voiceover","",""
